customer_id,first_name,last_name,email,phone,country,city,state,postal_code,segment,acquisition_channel,signup_date,is_active,churn_date,lifetime_value_score,days_since_signup,email_opt_in,sms_opt_in,total_spent,avg_order_value,total_orders,last_activity_date
CUSLYT5MH42,Brandy,Baker,brandy.baker223@yahoo.com,001-844-289-9607x5964,US,Angelaview,Hawaii,13354,Regular,Direct,2025-02-09 22:50:03.878525,True,,37.38,313.0,False,False,1739.49,108.718125,16.0,2025-12-15 02:19:47.400013
CUSTOJFDL9V,Lindsey,Norton,  lindsey.norton589@hotmail.com,+1-306-277-6319x09298,US,New Royside,Missouri,12847,Power User,Email,2024-12-29 22:50:03.878525,True,,63.86,355.0,True,True,1945.98,108.11,18.0,2025-12-19 06:21:32.128944
CUSHMR4YKZO,Tristan,Cantu,tristan.cantu279@hotmail.com,(690)685-4552x33991,US,Cassandraberg,Iowa,93695,Power User,Paid Search,2025-03-14 22:50:03.878525,False,2025-11-14 22:50:03.878525,44.46,245.0,True,False,1889.93,125.99533333333333,15.0,2025-12-17 05:41:37.998591
CUSBPKQJZUW,David,Hall,david.hall190@yahoo.com,956-859-7176x08723,  US,East Scott,Arkansas,38629,Casual,Paid Search,2024-12-29 22:50:03.878525,,,24.71,355.0,False,True,2134.21,112.32684210526315,19.0,2025-11-26 07:55:46.369484
CUSOAA87KMD,NULL,Hickman,Jamie.Hickman392@Hotmail.Com,,US,Elizabethland,Maryland,69248,Regular,Organic Search,2025-09-17 22:50:03.878525,True,,52.94,93.0,True,False,3782.479200627021,151.29916802508083,25.0,2025-12-18 23:58:58.721082
CUSORPT1RHU,Richard,Campbell,richard.campbell98@gmail.com,8476146314,US,New Sandraburgh,Kansas,20426,Regular,Paid Search,2025-06-30 22:50:03.878525,True,,6.88,172.0,True,False,2269.99,108.0947619047619,21.0,2025-12-19 15:22:42.737736
CUSYTUG20M4,Amber,Perry,amber.perry941@gmail.com,,US,Santosville,Utah,76633,Power User,Email,2025-09-06 22:50:03.878525,True,,41.56,104.0,True,False,1708.15,106.759375,16.0,2025-12-08 23:05:31.848696
CUS7NECOY72,NULL,Cook,alec.cook923@yahoo.com,,US,East Wendy,Oregon,96369,Casual,Social Media,2025-04-05 22:50:03.878525,True,,9.51,258.0,False,False,2579.591,122.83766666666666,21.0,2025-11-18 14:37:43.199857
CUSF7N17NF1,Barry,,barry.montgomery349@yahoo.com,(496)967-8248,US,North John,Washington,84948,Regular,Social Media,2025-05-04 22:50:03.878525,True,,50.57,-198.529056570809,True,True,2225.24,105.96380952380952,21.0,2025-11-30 12:43:14.317316
CUSRFLFJ7OH,Timothy,Daniels,timothy.daniels940@yahoo.com,726.209.2306,US,Stewartfurt,New Hampshire,82180,Power User,Organic Search  ,2025-05-16 22:50:03.878525,True,,42.06,217.0,True,True,2100.79,95.49045454545454,22.0,2025-11-15 18:08:47.521094
CUS2NR2WBGV,George,Cabrera,george.cabrera402@hotmail.com,244-307-4894x541,US,Lake Kristin,Idaho,53400,REGULAR,Social Media,2025-03-22 22:50:03.878525,True,,90.51,272.0,True,False,2295.17,120.79842105263158,19.0,2025-12-12 02:46:06.658854
CUS7S0QLT7A,Corey,Scott,corey.scott62@hotmail.com,(246)561-9164x115,,Lake Diane,New Jersey,03044,Power User,Organic Search,,True,,62.23,,True,True,2495.5,138.63888888888889,18.0,2025-12-19 08:49:19.138012
CUSWR01SVDB,Kevin,Contreras,kevin.contreras460@hotmail.com,611-637-4746x7923,US,South Kaylaside,Mississippi,29130,Casual,Organic Search,2025-11-30 22:50:03.878525,True,,14.9,19.0,False,False,2716.36,135.818,20.0,2025-12-19 05:32:28.688697
CUS4E613DLS,Christina,Banks,christina.banks823@gmail.com,349-597-7807,US,North Antonio,Louisiana,35543,VIP,Organic Search,2025-08-31 22:50:03.878525,True,,100.0,110.0,False,False,4768.98,280.5282352941176,17.0,2025-12-09 18:09:24.588971
CUSTJ3UKPTA,Jasmine,Black,jasmine.black185@hotmail.com,001-768-642-5904,US,Medinamouth,Texas,20325,Regular,Email,,True,,49.99,329.0,True,False,2340.7,101.7695652173913,23.0,2025-12-19 14:11:20.597405
CUSTW5OKJPU,Melissa,Russell,melissa.russell771@gmail.com,,US,South Matthewville,Virginia,38849,Casual,Organic Search,2025-12-13 22:50:03.878525,True,,5.89,6.0,False,False,2342.4900000000002,180.19153846153847,13.0,2025-12-19 17:12:48.580945
CUSVF1DA1N7,CHrisTOpHER,Cummings,christopher.cummings97@hotmail.com,775-835-3730,US,Jonathanmouth,Arizona,24815,Casual,Social Media,2025-06-13 22:50:03.878525,True,,37.84,189.0,True,False,2622.11,104.8844,25.0,2025-12-08 22:24:22.082149
CUS7U1NXZ81,Steven,Johnson,steven.johnson956@yahoo.com,428.623.6189x8094,US,Erichaven,Georgia,10264,Casual,Affiliate,2025-10-18 22:50:03.878525,True,,166.115046322846,62.0,True,False,2648.0099999999998,126.09571428571428,21.0,2025-12-18 11:12:37.788936
CUSUXP2FE7N,NULL,Perry,amanda.perry884@gmail.com,001-509-907-6456,US,Port Jonathan,Ohio,69952,Power User,Content Marketing,2025-12-17 22:50:03.878525,,,47.56,2.0,False,True,1022.4300000000001,92.94818181818182,11.0,2025-12-19 20:15:04.971731
CUS415YOSD2,Darius,Diaz,darius.diaz282@hotmail.com,7436058961,US,Kempland,California,26349,Casual,Paid Search,2025-07-30 22:50:03.878525,True,,28.35,142.0,False,True,1735.4299999999998,96.41277777777776,18.0,2025-12-17 22:26:06.174728
CUS0ACON1LD,Jennifer,Williams,jennifer.williams919@hotmail.com,(483)466-6133,US,Johnsonbury,South Carolina,76745,Regular,Email,2025-02-25 22:50:03.878525,True,,76.44,297.0,True,True,10001395.16,666759.6773333333,15.0,2025-12-14 07:42:15.212963
CUS9NKB8P14,Lauren,Lam,lauren.lam569@yahoo.com,001-385-480-9436,US,West Anne,Wisconsin,69608,Regular,Social Media,2025-05-18 22:50:03.878525,False,2025-11-08 22:50:03.878525,44.66,174.0,True,True,2628.01,114.2613043478261,23.0,2025-12-19 03:03:56.715219
CUSOSHAKC9Z,Thomas,Stout,thomas.stout926@yahoo.com,+1-475-965-9260x13431,US,,Georgia,22962,Casual,,2025-01-27 22:50:03.878525,True,,32.39,326.0,False,True,2106.11,100.29095238095239,21.0,2025-12-02 08:22:50.759021
CUSGM2T73C0,Samuel,,samuel.mejia664@gmail.com,8045161008,US,Acostaside,Rhode Island,74496,Regular,Organic Search,2025-11-22 22:50:03.878525,True,,19.95,27.0,False,True,2642.72,114.90086956521738,23.0,2025-12-18 07:40:41.522586
CUS7I1CUHZW,Barry,Fowler,barry.fowler832@yahoo.com,870-972-8337,US,Mcclainchester,Kentucky,81641,Regular,Email,2025-05-25 22:50:03.878525,True,,44.49,208.0,False,True,1988.47,104.65631578947368,19.0,2025-12-18 12:13:41.033186
CUSS7F24IYN,Vincent,Brown,vincent.brown129@yahoo.com,7075674169,US,West Kathleen,Arkansas,00726,Regular,Affiliate,2025-05-04 22:50:03.878525,True,,78.01,229.0,True,False,2368.777294797001,139.33984087041182,17.0,2025-11-05 13:10:37.087140
CUSNN7WY1MJ,Joseph,Hall,joseph.hall480@gmail.com,+1-455-288-7547x71378,US,Williamsonland,Delaware,59235,Power User,Organic Search,2025-12-12 22:50:03.878525,True,,70.03,7.0,False,False,3017.3,137.15,22.0,2025-12-19 07:01:18.393536
CUSJFXPBPD0,Christopher,Terrell,christopher.terrell654@yahoo.com,(279)640-6238x0662,US,,Wisconsin,35158,Regular,Organic Search,2025-10-14 22:50:03.878525,True,,69.66,66.0,True,False,1390.1,106.93076923076923,13.0,2025-12-13 20:36:49.902848
CUSGWYS9LLX,Michael,Leonard,michael.leonard210@gmail.com,283-678-3188,US,South Joseph,Idaho,86258,Casual,Organic Search,2025-04-24 22:50:03.878525,True,,38.95,239.0,True,True,1532.71,102.18066666666667,15.0,2025-10-01 10:26:44.045098
CUSXNNKEPJ9,Hannah,Gill,hannah.gill900@gmail.com,+1-956-200-1053x69004,US,Williamsonmouth,Kentucky,75442,Regular,Social Media,2025-05-17 22:50:03.878525,True,,73.39,216.0,True,False,1456.72,85.68941176470588,17.0,2025-11-27 15:41:41.647351
CUSF6EQUQZN,Tina,Anderson,tina.anderson951@yahoo.com,3722521989,US,Lake Terry,Indiana,76000,Casual,Social Media,2025-11-03 22:50:03.878525,False,2025-12-11 22:50:03.878525,30.99,38.0,True,False,2017.03,155.15615384615384,13.0,2025-12-19 06:01:07.910412
CUSGCKDZGXL,John,Thompson,john.thompson62@gmail.com,,US,Grahamborough,Montana,65987,Regular,Social Media,2025-11-27 22:50:03.878525,True,,70.15,22.0,False,False,2917.07,153.53,19.0,2025-12-19 02:16:39.170389
CUSXR9DDQPO,Jason,Clark,jason.clark672@yahoo.com,,US,Lake Catherine,Georgia,33707,Casual,Organic Search,2025-01-11 22:50:03.878525,False,2025-07-19 22:50:03.878525,16.09,189.0,False,False,1356.8200000000002,96.9157142857143,14.0,2025-12-11 15:24:45.408337
CUS66HXNFCH,Sarah,Randall,sarah.randall38@gmail.com,001-676-363-7224x52540,US,New Carrie,Rhode Island,22419,Regular,Paid Search,2025-10-19 22:50:03.878525,True,,72.16,61.0,True,True,2992.34,149.61700000000002,20.0,2025-12-19 21:57:32.433730
CUS5HN45JBJ,Lisa,Berry,lisa.berry103@hotmail.com,,US,North Marcus,Utah,73113,Casual,Social Media,2025-06-01 22:50:03.878525,True,,13.46,201.0,True,True,2019.7446316145401,118.80850774203178,17.0,2025-12-08 04:32:41.127549
CUSWIOLMXFQ,Lee,Ray,lee.ray657@gmail.com,457.263.9525x14139,US,Jefferyberg,Montana,96587,Regular,Social Media,2025-05-06 22:50:03.878525,True,,77.73,227.0,True,True,2167.29,114.0678947368421,19.0,2025-12-05 16:47:23.556409
CUS0CXU6S30,Jennifer,Taylor,jennifer.taylor895@gmail.com,(866)797-8768x9462,US,New Garyberg,Nevada,82423,Casual,Direct,2025-07-22 22:50:03.878525,True,,35.32,150.0,True,True,2342.9700000000003,130.16500000000002,18.0,2025-12-07 23:20:47.134524
CUS08L9OZZK,Robin,Kennedy,robin.kennedy80@yahoo.com,001-681-943-8242x33864,US,Lake Stephaniefurt,North Dakota,19348,Casual,Paid Search,2025-08-05 22:50:03.878525,True,,29.32,136.0,False,False,2113.38,124.3164705882353,17.0,2025-11-15 17:53:12.133901
CUSI118WG5U,Amy,Baxter,,001-291-906-5574x146,US,West Jonathan,Arkansas,39084,Regular,Social Media,2025-04-14 22:50:03.878525,False,2025-12-05 22:50:03.878525,54.94,235.0,False,False,2992.01,115.0773076923077,26.0,2025-12-09 09:52:44.816539
CUSWVLCS2Q0,Brittany,Kaiser,brittany.kaiser937@gmail.com,522-730-9863x33818,US,Port Jeffreychester,Mississippi,71897,Regular,Email,2025-07-26 22:50:03.878525,True,,91.3,146.0,True,False,1695.31,105.956875,16.0,2025-12-09 03:32:31.156585
CUSMIE5X89I,Nicholas,Barrett,nicholas.barrett341@hotmail.com,001-243-566-6756x4078,US,South Elizabethfort,Iowa,01968,Power User,Email,2025-05-30 22:50:03.878525,True,,68.09,203.0,False,False,1624.05,124.92692307692307,13.0,2025-12-17 08:27:13.895238
CUSL9S9B7LH,Ashley,Rodgers,ashley.rodgers873@hotmail.com,600.646.4058x5954,US,Melissafort,Florida,12942,regular,Direct,2025-07-16 22:50:03.878525,True,,58.8,156.0,False,,2065.48,121.49882352941177,17.0,2025-12-06 23:01:26.839084
CUSWA8S14TF,Christopher,Brown,christopher.brown715@gmail.com,5534218467,US,Port Jeremy,Kansas,57561,Power User,Organic Search,2025-11-11 22:50:03.878525,True,,46.27,38.0,True,False,2428.13,151.758125,16.0,2025-12-17 21:05:56.811989
CUSGHG9VD5K,Randy,Rice,randy.rice809@gmail.com,+1-884-504-7514x019,US,Rivasfurt,Kansas,73976,Power User,Social Media,2025-09-03 22:50:03.878525,True,,38.72,107.0,False,True,1309.53,130.953,10.0,2025-12-12 02:29:10.490780
CUS2737S2V4,Brian,Davis,brian.davis796@yahoo.com,(602)219-4667x459,US,West Stephanieton,Michigan,48282,Regular,Paid Search,2025-06-25 22:50:03.878525,True,,39.02,177.0,True,False,2339.01,146.188125,16.0,2025-12-10 03:00:02.367285
CUSELP3T2OB,Teresa,Rios,teresa.rios258@yahoo.com,001-270-456-0387x49812,US,North Emily,Wyoming,80999,Regular,Referral,2025-03-21 22:50:03.878525,True,,39.94,273.0,True,False,2248.06,107.05047619047619,21.0,2025-12-19 19:04:19.521427
CUSO03B6TCW,Jason,Curtis,jason.curtis58@yahoo.com,+1-843-754-5997x86428,US,North Christinefort,Missouri,57527,Regular,Content Marketing,2025-09-14 22:50:03.878525,True,,34.51,96.0,False,False,2621.5413133578354,154.2083125504609,17.0,2025-12-19 01:26:58.337032
CUSXEVBXV1M,Sheila,Bernard,sheila.bernard910@gmail.com,+1-296-712-1709x2548,US,East Nicholas,Washington,78911,Casual,Affiliate,2025-02-22 22:50:03.878525,True,,39.54,-410.3145938691139,False,False,1525.84,117.37230769230769,13.0,2025-12-13 18:25:02.098137
CUSRQHO6T13,Jennifer,Long,jennifer.long370@hotmail.com,001-955-473-5910,US,Mariachester,Tennessee,43125,Power User,Social Media,2025-02-13 22:50:03.878525,True,,53.83,309.0,True,True,930.5799999999999,77.54833333333333,12.0,2025-12-14 03:27:13.532912
CUSVJ27KD5A,Kenneth,May,kenneth.may165@gmail.com,8445896789,US,Craighaven,Pennsylvania,82615,Casual,Paid Search,2025-11-15 22:50:03.878525,True,,22.81,34.0,False,False,2711.92,142.73263157894738,19.0,2025-12-19 13:33:14.649724
CUSJ6XM8QOA,Joseph,Smith,joseph.smith373@yahoo.com,+1-311-586-7537,US,Hernandezview,Massachusetts,70236,Regular,Social Media,2025-03-08 22:50:03.878525,,,55.73,286.0,True,True,2113.43,111.23315789473683,19.0,2025-12-14 17:57:35.094355
CUSRN877HCU,Keith,Davis,keith.davis513@yahoo.com,(279)301-0093x86181,US,North Aprilton,Mississippi,45628,Casual,Organic Search,2025-07-03 22:50:03.878525,True,,17.16,169.0,True,False,2238.15,159.86785714285716,14.0,2025-11-25 22:02:48.689328
CUSQPVTK9H6,Michelle,Malone,michelle.malone433@hotmail.com,(720)399-4591,US,West Patrickchester,South Carolina,80858,Casual,Social Media,2025-04-28 22:50:03.878525,False,2025-10-28 22:50:03.878525,12.56,183.0,True,True,909.23,101.02555555555556,9.0,2025-11-05 09:12:45.786478
CUSHJJSSMO6,Donna,Swanson,donna.swanson103@hotmail.com,293-845-6519x19222,US,Lake Donna,Florida,22038,Casual,Organic Search,2025-08-18 22:50:03.878525,True,,18.32,123.0,True,False,956.52,119.565,8.0,2025-12-19 19:06:49.489736
CUS8JOTC4AB,Kelly,Hardy,kelly.hardy213@yahoo.com,,US,West Joseph,Virginia,55884,Regular,Email,2025-04-25 22:50:03.878525,True,,54.8,238.0,True,False,1611.42,94.78941176470589,17.0,2025-12-10 07:45:22.542665
CUSROCM5YC0,Aaron,Haas,aaron.haas374@yahoo.com,486.674.2121x99265,US,Michaelstad,N/A,12035,Casual,Referral,2025-10-24 22:50:03.878525,True,,23.17,56.0,True,False,1414.6,108.8153846153846,13.0,2025-12-10 20:51:42.437044
CUSB9M9OJUY,James,Snyder,james.snyder518@yahoo.com,6276718271,US,West Shawn,Michigan,32268,Regular,Referral,2025-07-21 22:50:03.878525,False,2025-11-30 22:50:03.878525,14.46,132.0,True,False,1846.89,102.605,18.0,2025-12-18 18:44:32.018144
CUSLQ7SHRS9,Michael,Burnett,michael.burnett11@gmail.com,4419078301,US,Riosshire,North Carolina,48723,Regular,Referral,2025-02-21 22:50:03.878525,True,,38.54,301.0,False,False,1586.41,93.31823529411766,17.0,2025-12-13 11:30:35.879796
CUSRRJBKQIX,Eric,Smith,eric.smith549@yahoo.com,568-301-9937x7089,US,East Gabrielside,New York,86893,Power User,Referral,2025-10-21 22:50:03.878525,True,,58.86,,True,False,2568.13,116.73318181818182,22.0,2025-12-19 13:57:02.193881
CUSI1N68KRK,Shelley,Lane,,(787)574-4844x58811,US,Susanfurt,Kentucky,32135,Power User,Organic Search,2025-05-30 22:50:03.878525,False,2025-09-22 22:50:03.878525,49.87,115.0,False,False,2763.86,138.193,20.0,2025-12-14 09:40:42.914927
CUSFX43NJHS,Chelsey,Phillips,chelsey.phillips571@gmail.com,,US,,Georgia,13326,Regular,Paid Search,2025-09-17 22:50:03.878525,False,2025-12-11 22:50:03.878525,49.96,85.0,True,False,1696.77,121.19785714285715,14.0,2025-12-15 02:20:05.906934
CUS9OANHFP9,Elizabeth,Valentine,elizabeth.valentine378@yahoo.com,+1-887-990-5836x45940,US,New Joseph,Florida,20410,Regular,,2025-02-05 22:50:03.878525,True,,26.21,317.0,True,False,1322.77,88.18466666666667,15.0,2025-12-09 22:10:27.081970
CUSNJ8OKFRA,Shelley,Glenn,shelley.glenn533@gmail.com,442.851.3075,US,Port Ericabury,Ohio,45883,Power User,Organic Search,2025-07-12 22:50:03.878525,False,2025-08-12 22:50:03.878525,42.41,31.0,True,False,708.05,88.50625,8.0,2025-11-14 11:56:17.575578
CUSMBPQZYP9,Todd,Baxter,todd.baxter826@yahoo.com,349.453.0223x7257,US,Port	Mark,Rhode Island,21202,Power User,Social Media,2025-06-22 22:50:03.878525,True,,54.39,180.0,False,False,2228.29,131.07588235294116,17.0,2025-11-19 20:34:20.109388
CUS65XHFFDM,Thomas,Johnson,thomas.johnson368@yahoo.com,839.255.2285x9478,US,Lake Thomasfort,Hawaii,07726,Casual,Paid Search,2025-02-20 22:50:03.878525,True,,8.57,302.0,True,True,1458.1100000000001,112.1623076923077,13.0,2025-10-30 16:59:24.424776
CUSC24RM9BM,Michael,Boyle,michael.boyle825@yahoo.com,,US,North Shaneville,New York,71649,Casual,Paid Search,2025-07-07 22:50:03.878525,True,,4201.2826944472545,165.0,True,False,2353.86,106.99363636363637,22.0,2025-12-16 18:39:44.264084
CUSM1ERJEMN,Diana,Hester,diana.hester863@gmail.com,659.928.2735x78174,US,,Michigan,37652,Power User,Organic Search,2025-10-15 22:50:03.878525,True,,21.68,65.0,False,False,2607.99,130.3995,20.0,2025-12-09 15:05:40.514438
CUSU9BJNV9F,Cynthia,Valdez,cynthia.valdez171@yahoo.com,(255)696-0616,US,North Joelmouth,Louisiana,32618,Casual,Social Media,2025-06-27 22:50:03.878525,False,2025-12-19 22:50:03.878525,37.04,175.0,True,True,1722.6100000000001,114.84066666666668,15.0,2025-12-15 00:38:13.517301
CUSB1GS22QF,Melissa,Daugherty,melissa.daugherty531@yahoo.com,798-893-5704,US,Kennedyside,New York,01030,Casual,Paid Search,2025-10-25 22:50:03.878525,True,,16.0,55.0,True,False,1549.73,119.21000000000001,13.0,2025-12-17 08:55:31.899496
CUSK5DGV3HV,Sherry,Bauer,sherry.bauer596@hotmail.com,(454)908-0116x05008,US,Lake Kristyview,West Virginia,61973,Casual,Paid Search,2025-09-14 22:50:03.878525,True,,26.35,96.0,True,False,3036.5,178.61764705882354,17.0,2025-12-16 17:17:32.292905
CUSKW1FOYAT,Jill,Terrell,jill.terrell849@yahoo.com,001-676-404-4689x052,US,Robertport,North Carolina,68531,Regular,Email,2025-01-12 22:50:03.878525,True,,38.08,341.0,True,False,1704.57,100.26882352941176,17.0,2025-12-04 00:49:40.346603
CUS20YU0ME6,Ronald,Coleman,ronald.coleman928@hotmail.com,778-561-6938x133,US,Wileybury,Colorado,97127,Regular,Direct,2025-07-25 22:50:03.878525,True,,90.6,147.0,True,False,1787.05,105.12058823529412,17.0,2025-12-18 03:17:29.910601
CUSYR62MF08,Ashley,BAKER,ashley.baker945@hotmail.com,465.919.9411,US,Douglasberg,Florida,58544,Casual,Social Media,2025-07-30 22:50:03.878525,True,,31.97,142.0,False,False,2369.41,124.7057894736842,19.0,2025-12-19 14:32:46.496110
CUSL7E14XF7,Adam,Ryan,adam.ryan730@yahoo.com,883-763-0857x6221,US,East Jennifer,North Carolina,13925,Power User,Organic Search,2025-09-22 22:50:03.878525,True,,44.69,1101.6377095098433,False,False,2614.79,153.81117647058824,17.0,2025-12-17 07:32:53.176033
CUS1B02MORP,Richard,Jackson,richard.jackson996@hotmail.com,,US,South Lauren,Michigan,44042,Casual,Organic Search,2025-08-05 22:50:03.878525,True,,28.91,136.0,True,False,2721.61,143.24263157894737,19.0,2025-12-19 16:59:43.811674
CUS23I48BS9,Alicia,Landry,alicia.landry538@yahoo.com,724-279-9816,US,North Eugene,Georgia,03549,Regular,Organic Search,2024-12-25 22:50:03.878525,True,,48.65,359.0,True,False,1094.83,91.23583333333333,12.0,2025-12-12 13:41:33.837430
CUS0M54UCIX,Erin,Hill,erin.hill308@yahoo.com,416-497-1410,US,Gonzalezburgh,Minnesota,12377,Casual,Organic Search,2025-07-18 22:50:03.878525,True,,5.53,154.0,True,False,1458.75,112.21153846153847,13.0,2025-12-13 10:25:59.698203
CUSWRX9AZ6P,Cheryl,Cunningham,cheryl.cunningham238@yahoo.com,001-255-628-2544,US,Wrightland,Missouri,86029,Power User,Email,2025-05-08 22:50:03.878525,True,,48.02,225.0,False,True,1839.4,122.62666666666668,15.0,2025-12-09 11:19:03.233648
CUSCKUJBZMS,Jessica,Harris,jessica.harris649@gmail.com,994.912.7304,US,Erikahaven,Montana,34516,Casual,Organic Search,2025-04-05 22:50:03.878525,True,,28.32,258.0,True,,2269.74,113.487,20.0,2025-12-15 15:31:30.069385
CUS9W77DL1F,Sama  ntha,Taylor,,902-737-1862,US,New Claudia,Washington,24773,Casual,Organic Search,2025-08-23 22:50:03.878525,True,,10.23,118.0,False,False,2408.33,120.4165,20.0,2025-12-15 16:03:10.445518
CUSOTE3ZYJZ,Stephanie,Lang,stephanie.lang790@hotmail.com,825-814-1547x708,US,North Lisa,Oklahoma,89356,Casual,Social Media,2025-01-19 22:50:03.878525,False,2025-07-07 22:50:03.878525,23.06,169.0,True,False,1884.98,110.88117647058823,17.0,2025-11-13 03:35:00.566082
CUSLNA962EI,Jessica,Harris,jessica.harris997@hotmail.com,+1-577-484-9176x12670,US,West Sabrinaport,California,20914,Regular,Email,2025-06-07 22:50:03.878525,True,,61.74,195.0,False,False,2554.31,134.43736842105264,19.0,2025-12-12 17:55:49.935992
CUSST210KGV,Nicholas,Bradley,nicholas.bradley981@yahoo.com,(392)313-5969x793,US,South Amanda,Hawaii,50392,Regular,Email,2025-04-21 22:50:03.878525,True,,61.42,242.0,True,False,2760.17,138.0085,20.0,2025-12-14 06:04:50.821236
CUSXNH4BKNE,NULL,Kemp,lauren.kemp52@yahoo.com,382.585.5559x73760,US,Jenniferborough,Maine,89989,Casual,Affiliate,2025-10-05 22:50:03.878525,True,,16.38,75.0,True,True,2592.34,144.0188888888889,18.0,2025-12-18 07:58:52.734624
CUS9BLBE70T,Danielle,Padilla,danielle.padilla18@gmail.com,,US,Allenville,Georgia,16311,Power User,Social Media,2025-05-17 22:50:03.878525,True,,71.17,216.0,False,False,1740.81,102.40058823529411,17.0,2025-12-12 23:49:22.573351
CUSCIATJDA9,Gerald,Lopez,gerald.lopez456@gmail.com,,US,Laurenbury,Georgia,89447,Regular,Paid Search,2025-09-12 22:50:03.878525,True,,28.03,98.0,True,False,3209.23,139.53173913043477,23.0,2025-12-16 01:31:16.031083
CUS5MMUD7ON,Janice,Reeves,janice.reeves245@yahoo.com,690.569.7635,US,West Melaniestad,Nevada,92328,Casual,Paid Search,2025-08-12 22:50:03.878525,False,2025-09-11 22:50:03.878525,21.47,30.0,True,True,2786.174161103572,163.89259771197482,17.0,2025-12-15 15:27:14.393600
CUSCWVL2D19,April,Clark,april.clark930@gmail.com,001-469-880-7580x193,US,Gonzalezberg,Wyoming,43328,Regular,Organic Search,2025-08-04 22:50:03.878525,True,,42.01,137.0,True,False,2375.42,125.0221052631579,19.0,2025-12-12 11:12:13.734802
CUSWWUDR08B,Jacqueline,Singh,jacqueline.singh796@gmail.com,+1-942-744-7221x498,US,West Steventon,Alabama,57757,Regular,Organic Search,2025-03-21 22:50:03.878525,True,,53.52,273.0,False,False,2257.9,112.89500000000001,20.0,2025-12-14 08:11:40.871478
CUSNCQTIQPS,Christina,Hall,christina.hall658@gmail.com,991.329.6334x42992,US,East Timothy,Washington,26703,Power User,Referral,2025-05-30 22:50:03.878525,True,,35.72,203.0,True,False,1967.79,98.3895,20.0,2025-11-30 20:12:15.009071
CUSC2UG1MWO,Shane,Wolf,shane.wolf44@yahoo.com,,US,Singletonview,Hawaii,73978,Regular,PAID SEARCH,2025-11-05 22:50:03.878525,False,2025-12-11 22:50:03.878525,30.19,36.0,True,False,3259.38,181.07666666666668,18.0,2025-12-17 23:00:40.870926
CUSYRR8USHN,Casey,Peters,,,US,West Suzanneberg,Nebraska,25617,VIP,Email,2025-01-28 22:50:03.878525,True,,85.53,325.0,True,False,3566.73,324.2481818181818,11.0,2025-12-17 02:35:46.462664
CUS6VUFA9WY,Kayla,Fox,kayla.fox757@gmail.com,935.760.9470,US,West Christina,Oregon,58778,Regular,Email,2025-08-14 22:50:03.878525,True,,56.47,127.0,True,False,3337.376992361936,158.92271392199694,21.0,2025-12-12 20:32:34.736950
CUSTB03MQ4C,Katherine,Wang,katherine.wang339@yahoo.com,001-794-276-3339x299,US,North Robin,Illinois,52238,Casual,Paid Search,2025-10-21 22:50:03.878525,True,,24.11,59.0,,False,3292.9519757230255,193.7030573954721,17.0,2025-12-09 04:28:00.720192
CUS8YYYSX06,Tracy,Sanford,tracy.sanford427@hotmail.com,,US,West Annashire,Idaho,91274,Regular,Email,2025-04-12 22:50:03.878525,True,,52.3,251.0,False,False,974.67,88.60636363636364,11.0,2025-10-18 18:22:21.871016
CUSFXLM9H7U,Anthony,Wall,anthony.wall86@hotmail.com,+1-316-349-5802,US,North Jenniferside,Rhode Island,26371,Power User,Referral,2025-04-19 22:50:03.878525,False,2025-10-06 22:50:03.878525,53.29,170.0,True,False,2868.77,106.25074074074074,27.0,2025-12-19 11:21:03.245056
CUSLHECPL6G,Stephanie,Clements,stephanie.clements900@hotmail.com,(313)611-9338,US,Ashleyview,Delaware,02277,Regular,Organic Search,2025-02-21 22:50:03.878525,True,,37.87,301.0,True,False,1906.5,100.34210526315789,19.0,2025-12-06 13:36:44.299223
CUSOEUOR8XS,Leonard,Patterson,leonard.patterson47@hotmail.com,316.933.7197,US,Davidport,New Mexico,35989,Casual,Organic Search,2025-11-10 22:50:03.878525,True,,28.85,39.0,True,True,3904.02,144.59333333333333,27.0,2025-12-19 13:17:13.433468
CUSXUMFR9ZO,Pamela,Lawson,,  001-461-244-9284x607,US,Williamsbury,Michigan,25758,Casual,Email,2025-03-18 22:50:03.878525,True,,29.18,276.0,True,False,1782.21,104.83588235294118,17.0,2025-12-16 11:12:17.569459
CUSUQFUD2H7,David,Barker,,(928)893-6217,US,Lake Valeriestad,Wisconsin,,Casual,Organic Search,2025-05-29 22:50:03.878525,,,16.67,204.0,True,False,2463.5,107.1086956521739,23.0,2025-12-11 02:34:56.871684
CUSFYO9EPZV,Daniel,Nguyen,daniel.nguyen934@gmail.com,,US,Coxtown,New Jersey,78604,Power User,Referral,2025-10-23 22:50:03.878525,True,,67.72,57.0,,False,1632.72,125.59384615384616,13.0,2025-12-18 15:09:41.459381
CUSLBV25HL3,Kelly,Lee,kelly.lee485@yahoo.com,597-881-5796x63235,US,Hensleyhaven  ,Utah,90164,Regular,Referral,2025-09-09 22:50:03.878525,True,,44.46,101.0,True,True,2689.66,141.56105263157895,19.0,2025-12-13 08:08:59.559673
